,x,y,target
0,27.787460327148438,29.755115509033203,0.0
1,-24.5288028717041,-34.15957260131836,1.0
2,-13.382072448730469,-39.34373474121094,1.0
3,-23.328399658203125,35.058536529541016,1.0
4,18.220300674438477,-21.601179122924805,1.0
5,-61.95148849487305,-5.809319019317627,1.0
6,-54.077720642089844,24.646717071533203,1.0
7,-10.682596206665039,9.857060432434082,1.0
8,-8.485209465026855,-58.53532791137695,1.0
9,11.35330581665039,-18.985166549682617,1.0
10,-39.65632629394531,20.927385330200195,1.0
11,7.495057106018066,-9.03994083404541,1.0
12,-50.59202575683594,1.8711391687393188,1.0
13,-26.803590774536133,-26.578908920288086,1.0
14,5.433745384216309,52.660186767578125,0.0
15,-44.63360595703125,5.490176200866699,1.0
16,30.423913955688477,50.23674774169922,0.0
17,48.712928771972656,-3.201024293899536,1.0
18,-30.66717529296875,-39.87611770629883,1.0
19,-0.8100971579551697,-13.654963493347168,1.0
20,16.930526733398438,-17.707807540893555,1.0
21,26.951068878173828,-3.9507482051849365,1.0
22,44.11359786987305,-43.10918045043945,1.0
23,5.468499660491943,12.473892211914062,1.0
24,53.7769775390625,19.516809463500977,0.0
25,-31.40669059753418,-47.766090393066406,1.0
26,-26.768619537353516,-55.80108642578125,1.0
27,-42.5029411315918,2.828463315963745,1.0
28,-30.898841857910156,27.193824768066406,1.0
29,-10.735477447509766,12.080872535705566,1.0
30,31.24660301208496,-36.00789260864258,1.0
31,-11.829535484313965,-37.772884368896484,1.0
32,-0.5291977524757385,-14.337818145751953,1.0
33,-55.2546272277832,-21.620983123779297,1.0
34,-22.472074508666992,2.693193197250366,1.0
35,-18.042011260986328,-5.222990036010742,1.0
36,40.821224212646484,19.416353225708008,0.0
37,-18.7786865234375,-39.25479507446289,1.0
38,29.965999603271484,-39.33164978027344,1.0
39,6.29673957824707,62.213504791259766,0.0
40,-10.684661865234375,7.169754981994629,1.0
41,0.08487498760223389,-13.871036529541016,1.0
42,16.175212860107422,-25.481346130371094,1.0
43,49.57722473144531,26.451574325561523,0.0
44,44.73639678955078,40.41671371459961,0.0
45,-24.171098709106445,1.7017436027526855,1.0
46,-21.823501586914062,-47.32392501831055,1.0
47,13.704090118408203,42.428646087646484,0.0
48,31.624422073364258,12.77064037322998,1.0
49,-44.34872817993164,-36.332332611083984,1.0
50,1.8379300832748413,50.475833892822266,0.0
51,-13.666932106018066,27.48238182067871,1.0
52,4.601192951202393,8.44014835357666,1.0
53,-17.523637771606445,-20.561925888061523,1.0
54,-52.62332534790039,4.26696252822876,1.0
55,-49.56180191040039,-2.2667479515075684,1.0
56,-62.52656173706055,-9.422372817993164,1.0
57,-50.83561706542969,21.185766220092773,1.0
58,-15.380596160888672,-19.135953903198242,1.0
59,15.12412166595459,29.18212890625,0.0
60,56.14928436279297,-1.4319294691085815,0.0
61,-34.13441848754883,-44.501731872558594,1.0
62,-9.396163940429688,32.17104721069336,1.0
63,24.875234603881836,33.591590881347656,0.0
64,-1.0926642417907715,12.715032577514648,1.0
65,25.05323028564453,-39.549983978271484,1.0
66,33.00558090209961,19.24936866760254,0.0
67,34.118900299072266,46.33839797973633,0.0
68,40.19192886352539,-21.9333553314209,1.0
69,54.29135513305664,41.78145980834961,1.0
70,33.201480865478516,20.166608810424805,0.0
71,13.92165756225586,57.38166427612305,0.0
72,-5.223694801330566,-45.20330810546875,1.0
73,22.625822067260742,-34.39653015136719,1.0
74,-4.69692850112915,-23.82381820678711,1.0
75,-26.446104049682617,40.33393859863281,1.0
76,-53.632957458496094,24.923324584960938,1.0
77,-40.17820739746094,-0.348959743976593,1.0
78,-16.932558059692383,-5.801877498626709,1.0
79,15.963157653808594,45.744781494140625,0.0
80,-16.087238311767578,26.7338924407959,1.0
81,24.799962997436523,50.813743591308594,0.0
82,55.77682876586914,-0.7752730250358582,0.0
83,15.81208610534668,-20.193431854248047,1.0
84,-41.44938659667969,25.867431640625,1.0
85,22.882658004760742,-42.526485443115234,1.0
86,-16.07054328918457,-6.540722370147705,1.0
87,-13.266264915466309,26.005891799926758,1.0
88,34.98349380493164,21.902435302734375,0.0
89,1.8053157329559326,50.5312614440918,0.0
90,-29.12141227722168,27.026809692382812,1.0
91,-50.102970123291016,25.528810501098633,1.0
92,24.805458068847656,55.226165771484375,0.0
93,0.741381049156189,-47.83717346191406,1.0
94,3.5439984798431396,54.49831008911133,0.0
95,-53.01901626586914,-18.756349563598633,1.0
96,35.57969665527344,-47.67053985595703,1.0
97,-14.192571640014648,1.0999926328659058,1.0
98,-43.017967224121094,21.440942764282227,1.0
99,-28.123109817504883,-33.7599983215332,1.0
100,-24.813386917114258,-3.416355609893799,1.0
101,-36.70274353027344,-38.70037078857422,1.0
102,-31.617717742919922,-25.590763092041016,1.0
103,20.450536727905273,-36.56218338012695,1.0
104,-26.754840850830078,40.78532409667969,0.0
105,-21.591657638549805,3.0496137142181396,1.0
106,-36.213775634765625,32.095252990722656,1.0
107,43.39479064941406,40.23348617553711,0.0
108,13.640939712524414,-44.92572021484375,1.0
109,0.5248139500617981,-21.696189880371094,1.0
110,36.47275161743164,15.268521308898926,1.0
111,37.46525955200195,19.745325088500977,0.0
112,38.974609375,-18.74991226196289,1.0
113,29.96613883972168,-26.091644287109375,1.0
114,52.156864166259766,42.57286834716797,0.0
115,17.098731994628906,28.488847732543945,0.0
116,-60.8072624206543,-10.682698249816895,1.0
117,-58.43376159667969,-5.574872970581055,1.0
118,14.303311347961426,31.281160354614258,1.0
119,14.840726852416992,28.75311851501465,1.0
120,13.734404563903809,-9.995970726013184,1.0
121,47.507816314697266,37.51655197143555,0.0
122,9.627470016479492,-42.989463806152344,1.0
123,35.45881271362305,-27.82195472717285,1.0
124,-11.425625801086426,-32.44415283203125,1.0
125,8.459280967712402,-9.222139358520508,1.0
126,38.19269943237305,37.76327896118164,0.0
127,-41.47837829589844,-12.34498119354248,1.0
128,-5.355661392211914,-36.651405334472656,1.0
129,7.804388046264648,57.083953857421875,0.0
130,-1.5324506759643555,-7.55054235458374,1.0
131,35.73783493041992,36.05836868286133,0.0
132,54.76388931274414,36.71088409423828,0.0
133,2.3474533557891846,54.94382858276367,0.0
134,-41.48257827758789,-5.085866451263428,1.0
135,9.56632137298584,36.2613639831543,0.0
136,6.585122585296631,52.859622955322266,0.0
137,1.6047743558883667,-44.23095703125,1.0
138,13.908539772033691,-8.496530532836914,1.0
139,-38.577430725097656,-2.9206652641296387,1.0
140,-57.00764465332031,22.065275192260742,1.0
141,-25.654016494750977,-18.857160568237305,1.0
142,-31.418161392211914,-23.696502685546875,1.0
143,-4.3025126457214355,-6.657023906707764,1.0
144,-50.165950775146484,-4.986584663391113,1.0
145,-7.052982807159424,-36.19657516479492,1.0
146,-26.661182403564453,-17.571529388427734,1.0
147,-1.8714369535446167,10.042946815490723,1.0
148,8.329999923706055,7.378175735473633,1.0
149,19.761730194091797,-4.585371017456055,1.0
150,36.95241165161133,29.533966064453125,0.0
151,-1.0712988376617432,55.409461975097656,0.0
152,-34.78702163696289,-12.560504913330078,1.0
153,-21.748075485229492,2.0066027641296387,1.0
154,-3.010892629623413,10.276150703430176,1.0
155,38.136043548583984,-40.41611862182617,1.0
156,39.75471496582031,-41.12446975708008,1.0
157,12.338129997253418,36.58698272705078,0.0
158,24.359548568725586,-5.061635971069336,1.0
159,-1.7695789337158203,-28.381757736206055,1.0
160,40.25376510620117,-30.575515747070312,1.0
161,5.212466716766357,7.5964436531066895,1.0
162,-27.675317764282227,21.9440860748291,1.0
163,28.644304275512695,29.631031036376953,0.0
164,12.571961402893066,-19.264015197753906,1.0
165,-36.83485794067383,-15.635001182556152,1.0
166,19.951887130737305,12.435331344604492,1.0
167,-0.19467271864414215,-47.804176330566406,1.0
168,-17.035709381103516,-4.536072731018066,1.0
169,35.27596664428711,45.31022644042969,0.0
170,-40.19622802734375,-34.88177490234375,1.0
171,33.951229095458984,16.859390258789062,0.0
172,-33.26306915283203,15.659419059753418,1.0
173,-31.907363891601562,-43.615596771240234,1.0
174,17.05716896057129,47.82574462890625,0.0
175,13.772531509399414,-44.60926818847656,1.0
176,57.6098518371582,27.7073974609375,0.0
177,-27.421838760375977,-3.770463466644287,1.0
178,-56.40843200683594,0.5045763850212097,1.0
179,8.451298713684082,50.060916900634766,0.0
180,-37.311790466308594,25.815580368041992,1.0
181,13.363495826721191,-7.0645036697387695,1.0
182,12.64907455444336,36.084598541259766,0.0
183,-17.258821487426758,-18.373708724975586,1.0
184,-13.492255210876465,-54.134708404541016,1.0
185,-31.676578521728516,23.915254592895508,1.0
186,12.012238502502441,-18.2678165435791,1.0
187,11.350010871887207,37.5682487487793,0.0
188,16.073816299438477,-21.315799713134766,1.0
189,-26.381013870239258,-55.30351257324219,1.0
190,-21.097780227661133,8.904521942138672,1.0
191,-58.50037384033203,8.491764068603516,1.0
192,-31.1042537689209,28.04884147644043,1.0
193,-57.679683685302734,-10.455950736999512,1.0
194,37.074310302734375,-42.11323928833008,1.0
195,20.36890411376953,-13.497862815856934,1.0
196,43.21188735961914,28.435590744018555,0.0
197,-7.134042263031006,-38.121822357177734,1.0
198,-40.009437561035156,-30.02474594116211,1.0
199,-32.29960632324219,-23.95929718017578,1.0
200,-20.942594528198242,-18.13681411743164,1.0
201,-13.109447479248047,25.25678253173828,1.0
202,-25.855026245117188,-16.276668548583984,1.0
203,-25.12357521057129,14.323833465576172,1.0
204,-20.884920120239258,-37.14426040649414,1.0
205,-39.73124694824219,-8.743377685546875,1.0
206,4.540729999542236,-47.98021697998047,1.0
207,-27.10455894470215,-53.298179626464844,1.0
208,-29.846166610717773,-46.2623176574707,1.0
209,-2.135099411010742,18.775487899780273,1.0
210,38.77613067626953,39.09722900390625,0.0
211,21.193706512451172,-37.364566802978516,1.0
212,-25.052366256713867,8.972579956054688,1.0
213,15.160835266113281,13.159541130065918,1.0
