,x,y,target
0,55.39378356933594,-6.760895252227783,0.0
1,-13.598587989807129,-4.059881687164307,1.0
2,-20.811975479125977,44.82068634033203,1.0
3,-52.90956497192383,-11.984705924987793,1.0
4,-3.146634340286255,-3.803062915802002,1.0
5,-33.4826774597168,6.955509185791016,1.0
6,14.747901916503906,27.621334075927734,1.0
7,-9.062247276306152,52.03327560424805,1.0
8,8.915684700012207,-62.01363754272461,1.0
9,-47.73255920410156,38.445369720458984,1.0
10,-42.91482162475586,33.6894416809082,1.0
11,-14.615461349487305,11.371606826782227,1.0
12,-25.639204025268555,15.457409858703613,1.0
13,0.6538102030754089,-39.05723571777344,1.0
14,30.05974006652832,44.84367752075195,0.0
15,21.65079116821289,18.661100387573242,1.0
16,35.847042083740234,31.096162796020508,0.0
17,-25.073760986328125,-45.85192108154297,1.0
18,-11.272993087768555,-16.533662796020508,1.0
19,-8.760397911071777,3.4849517345428467,1.0
20,-8.937750816345215,-37.514217376708984,1.0
21,44.102256774902344,-19.21905517578125,1.0
22,-40.873138427734375,-31.54817771911621,1.0
23,-11.954052925109863,53.777347564697266,1.0
24,-15.56872844696045,69.52428436279297,0.0
25,7.6461920738220215,-61.28629684448242,1.0
26,-28.126541137695312,11.440468788146973,1.0
27,-59.3775634765625,1.314101219177246,1.0
28,-8.74499225616455,63.49075698852539,1.0
29,-20.630611419677734,52.02803421020508,1.0
30,-1.2108463048934937,-49.644283294677734,1.0
31,-7.091851711273193,-42.02223587036133,1.0
32,-11.798138618469238,38.75739288330078,1.0
33,3.2873711585998535,33.186885833740234,1.0
34,14.562500953674316,-39.37207794189453,1.0
35,-48.10050964355469,-16.57491111755371,1.0
36,75.1799545288086,-2.664771795272827,0.0
37,-18.637161254882812,-17.759803771972656,1.0
38,-5.477034091949463,-47.08833312988281,1.0
39,28.6010684967041,43.56496047973633,0.0
40,-49.54098892211914,2.8768436908721924,1.0
41,-28.367469787597656,26.446969985961914,1.0
42,-6.334322929382324,-50.313472747802734,1.0
43,58.91591262817383,-0.637347400188446,0.0
44,62.74394607543945,17.011457443237305,0.0
45,-14.4468355178833,-16.103435516357422,1.0
46,-0.315889447927475,60.605384826660156,1.0
47,43.276123046875,38.70124435424805,0.0
48,49.47040557861328,-0.9966776371002197,1.0
49,10.225767135620117,-18.439712524414062,1.0
50,40.137420654296875,34.05940628051758,0.0
51,-21.082334518432617,49.094661712646484,1.0
52,-11.091107368469238,49.295616149902344,1.0
53,-15.579319953918457,6.133537769317627,1.0
54,-40.79452896118164,17.96205711364746,1.0
55,-27.398218154907227,42.661285400390625,1.0
56,-26.624605178833008,2.592142105102539,1.0
57,-55.12717056274414,-9.870063781738281,1.0
58,-18.864194869995117,52.35322570800781,1.0
59,36.046653747558594,-10.890685081481934,0.0
60,58.54257583618164,-27.85637092590332,0.0
61,6.22228479385376,-31.029191970825195,1.0
62,-13.98456859588623,50.688331604003906,1.0
63,28.31203842163086,40.82204818725586,0.0
64,-7.951231002807617,-71.82872009277344,1.0
65,-20.8365421295166,-35.048336029052734,1.0
66,45.217315673828125,-8.046468734741211,0.0
67,61.97742462158203,14.447769165039062,0.0
68,28.416770935058594,-18.70647430419922,1.0
69,51.06739044189453,15.33202075958252,1.0
70,59.34325408935547,-15.252457618713379,0.0
71,51.698089599609375,24.57805633544922,0.0
72,-6.3077921867370605,-45.15012741088867,1.0
73,-7.343813896179199,-33.23832321166992,1.0
74,-32.14189910888672,8.274782180786133,1.0
75,14.645763397216797,28.47954750061035,1.0
76,-44.59929656982422,17.22049331665039,1.0
77,-7.637396812438965,48.527584075927734,1.0
78,11.440861701965332,-4.3262176513671875,1.0
79,40.534793853759766,-0.04229585453867912,0.0
80,-53.55137252807617,32.609676361083984,1.0
81,44.991397857666016,17.90036392211914,0.0
82,57.751251220703125,-26.020862579345703,0.0
83,-19.805723190307617,-56.163658142089844,1.0
84,-29.75556755065918,57.0944709777832,1.0
85,-20.5300235748291,-62.37416076660156,1.0
86,-18.301883697509766,1.1224623918533325,1.0
87,-33.66069412231445,13.709336280822754,1.0
88,55.44902420043945,1.676747441291809,0.0
89,23.536611557006836,24.4141902923584,0.0
90,5.195335388183594,35.60210418701172,1.0
91,-10.729936599731445,63.930416107177734,1.0
92,42.67162322998047,14.275934219360352,0.0
93,-3.62784481048584,-72.85955047607422,1.0
94,20.977123260498047,27.41078758239746,0.0
95,-3.872621774673462,54.26079559326172,1.0
96,-26.998796463012695,-21.969213485717773,1.0
97,-28.686569213867188,46.86637496948242,1.0
98,-56.27778244018555,2.9187350273132324,1.0
99,-27.5498104095459,7.740804672241211,1.0
100,6.090189456939697,33.948238372802734,1.0
101,-2.543193817138672,-28.395910263061523,1.0
102,-44.818607330322266,-9.53670883178711,1.0
103,23.88612937927246,-23.461381912231445,1.0
104,-46.28778839111328,25.4326229095459,0.0
105,4.314780235290527,-35.207916259765625,1.0
106,-45.79827117919922,-3.0497074127197266,1.0
107,57.31402587890625,-11.536611557006836,0.0
108,20.639925003051758,-57.43299865722656,1.0
109,-14.298698425292969,-16.96446990966797,1.0
110,26.526113510131836,-1.8504719734191895,1.0
111,66.40790557861328,8.609367370605469,0.0
112,45.70985794067383,-18.702064514160156,1.0
113,18.020305633544922,-27.15056800842285,1.0
114,53.03169250488281,21.959247589111328,0.0
115,51.17649459838867,-12.26793384552002,0.0
116,-39.88002395629883,27.775493621826172,1.0
117,-47.843807220458984,13.473679542541504,1.0
118,-1.6122090816497803,41.153499603271484,1.0
119,50.10590744018555,-16.075212478637695,1.0
120,-0.7527878880500793,-76.92156219482422,1.0
121,62.73969268798828,17.153242111206055,0.0
122,24.15629768371582,-41.39311981201172,1.0
123,9.568134307861328,-42.48772048950195,1.0
124,11.845523834228516,-19.489158630371094,1.0
125,-7.140318870544434,-24.77730369567871,1.0
126,60.668704986572266,17.7049503326416,0.0
127,-8.634051322937012,42.097957611083984,1.0
128,-0.7685593366622925,-75.68022155761719,1.0
129,16.639127731323242,46.05207061767578,0.0
130,-14.402735710144043,33.732574462890625,1.0
131,49.733062744140625,1.9189516305923462,0.0
132,55.31660842895508,25.130123138427734,0.0
133,33.33924102783203,37.32080841064453,0.0
134,-42.30891418457031,-27.630613327026367,1.0
135,39.17787551879883,35.235084533691406,0.0
136,40.194461822509766,39.63699722290039,0.0
137,-11.514842987060547,-44.10559844970703,1.0
138,-18.14592933654785,44.843719482421875,1.0
139,-42.777591705322266,-13.41624641418457,1.0
140,-27.37302017211914,55.78245162963867,1.0
141,6.63775110244751,-46.89067459106445,1.0
142,4.591383457183838,33.81344985961914,1.0
143,-17.935392379760742,52.54084777832031,1.0
144,-33.93400192260742,9.488094329833984,1.0
145,-7.867038726806641,5.228208065032959,1.0
146,-3.2332112789154053,7.542802810668945,1.0
147,-1.822264552116394,-18.534212112426758,1.0
148,12.372977256774902,1.843887209892273,1.0
149,-5.214911460876465,-79.7303466796875,1.0
150,52.15141296386719,10.393038749694824,0.0
151,20.084796905517578,45.89736557006836,0.0
152,-8.479997634887695,41.00641632080078,1.0
153,15.152840614318848,2.0037150382995605,1.0
154,-38.52090835571289,23.957767486572266,1.0
155,-17.39673614501953,-59.030921936035156,1.0
156,6.76027250289917,-51.01131820678711,1.0
157,43.4920539855957,-4.009462356567383,0.0
158,-0.8277046084403992,0.8314487338066101,1.0
159,-5.807444095611572,29.661218643188477,1.0
160,29.668865203857422,-28.744089126586914,1.0
161,13.736884117126465,-6.84926700592041,1.0
162,-11.912232398986816,57.66025924682617,1.0
163,37.1473503112793,43.245704650878906,0.0
164,-1.1205744743347168,-3.3936078548431396,1.0
165,10.55433177947998,-33.50077438354492,1.0
166,20.11162567138672,15.692972183227539,1.0
167,15.720534324645996,-20.175790786743164,1.0
168,-53.41863250732422,33.93800354003906,1.0
169,49.118202209472656,5.4874091148376465,0.0
170,-48.5981330871582,-0.8208791613578796,1.0
171,45.39698791503906,-14.76108455657959,0.0
172,4.000099182128906,35.54849624633789,1.0
173,-0.18331247568130493,7.070615768432617,1.0
174,33.994285583496094,38.83604431152344,0.0
175,-19.686843872070312,-54.71879577636719,1.0
176,65.68292236328125,-3.800442695617676,0.0
177,-20.038267135620117,2.773402452468872,1.0
178,-5.016043186187744,10.39582633972168,1.0
179,39.73599624633789,39.778297424316406,0.0
180,-28.27927589416504,19.63148307800293,1.0
181,26.929304122924805,-3.149217128753662,1.0
182,45.42353820800781,-10.095464706420898,0.0
183,17.166635513305664,-50.607120513916016,1.0
184,-10.181646347045898,-1.799968957901001,1.0
185,-49.881187438964844,30.658756256103516,1.0
186,-4.126552104949951,-61.14107894897461,1.0
187,44.94743728637695,15.864194869995117,0.0
188,-15.612704277038574,-61.120765686035156,1.0
189,5.800238609313965,-26.47040557861328,1.0
190,16.76395606994629,-36.588600158691406,1.0
191,-40.75910949707031,16.99843406677246,1.0
192,-43.66421890258789,27.229223251342773,1.0
193,0.8957576155662537,29.78980827331543,1.0
194,-3.2801401615142822,-49.58666229248047,1.0
195,-0.4861656427383423,-71.14236450195312,1.0
196,64.301025390625,17.675559997558594,0.0
197,15.839810371398926,-22.017459869384766,1.0
198,-20.56292724609375,4.723927021026611,1.0
199,-3.0228054523468018,-28.130338668823242,1.0
200,-13.148751258850098,-22.848833084106445,1.0
201,-2.1014773845672607,34.78801345825195,1.0
202,13.780951499938965,17.626693725585938,1.0
203,-39.61106491088867,29.407512664794922,1.0
204,6.62332820892334,-66.55699920654297,1.0
205,4.782930374145508,34.9749641418457,1.0
206,0.15700256824493408,-47.918636322021484,1.0
207,-40.51176452636719,-9.601643562316895,1.0
208,-35.96293258666992,-28.138463973999023,1.0
209,19.508567810058594,-7.272682189941406,1.0
210,64.14643096923828,24.008678436279297,0.0
211,-15.105483055114746,-44.74775695800781,1.0
212,-0.5086580514907837,24.392576217651367,1.0
213,11.194489479064941,-8.40141487121582,1.0
214,-0.38878852128982544,15.671283721923828,1.0
215,13.011439323425293,-4.257667541503906,1.0
216,-18.55162239074707,-17.9581356048584,1.0
217,-20.160598754882812,-6.357726097106934,1.0
218,-3.872666835784912,54.26078796386719,1.0
219,10.972054481506348,-59.349266052246094,1.0
220,46.53525161743164,3.372271776199341,0.0
221,9.071124076843262,-10.003805160522461,1.0
222,-23.528844833374023,17.80263328552246,1.0
223,18.664648056030273,-55.74139404296875,1.0
224,51.271305084228516,-8.724282264709473,0.0
225,44.9441032409668,15.862835884094238,0.0
226,17.935678482055664,-8.642559051513672,1.0
227,54.358463287353516,0.0855352059006691,0.0
228,-7.708449363708496,6.818633079528809,1.0
229,-33.14009094238281,-3.846858263015747,1.0
230,48.35268020629883,20.1616268157959,0.0
231,11.692289352416992,-46.390811920166016,1.0
232,-0.6500568985939026,-61.612552642822266,1.0
233,-47.98660659790039,-1.9575144052505493,1.0
234,-11.62101936340332,-60.79194641113281,1.0
235,4.696987628936768,-38.20082092285156,1.0
236,-18.17191505432129,61.00496292114258,1.0
237,-50.961544036865234,-3.8774631023406982,1.0
238,2.3342998027801514,47.108707427978516,1.0
239,-12.264452934265137,70.94769287109375,0.0
240,0.20224545896053314,-53.09698486328125,1.0
241,3.945486068725586,-45.230445861816406,1.0
242,-50.5882682800293,-11.899270057678223,1.0
243,-29.520029067993164,1.8660192489624023,1.0
244,-11.478211402893066,37.1781005859375,1.0
245,-4.636571884155273,-16.550079345703125,1.0
246,7.100644111633301,-55.77708053588867,1.0
247,-12.124322891235352,-8.467787742614746,1.0
